,computer_name,event_id,message
53,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:19:48.067
ProcessGuid: {ca24abc9-e123-66c3-6b03-000000001d00}
ProcessId: 10772
QueryName: raw.githubusercontent.com
QueryStatus: 0
QueryResults: ::ffff:185.199.110.133;::ffff:185.199.108.133;::ffff:185.199.109.133;::ffff:185.199.111.133;
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
54,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:21:15.387
ProcessGuid: {ca24abc9-e16d-66c3-a803-000000001d00}
ProcessId: 32
QueryName: www.powershellgallery.com
QueryStatus: 1460
QueryResults: -
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
55,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:21:15.393
ProcessGuid: {ca24abc9-e16d-66c3-a803-000000001d00}
ProcessId: 32
QueryName: www.powershellgallery.com
QueryStatus: 9701
QueryResults: -
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
56,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:22:19.474
ProcessGuid: {ca24abc9-e1ba-66c3-d803-000000001d00}
ProcessId: 6356
QueryName: archive.torproject.org
QueryStatus: 9701
QueryResults: -
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
57,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:23:33.880
ProcessGuid: {ca24abc9-e202-66c3-e603-000000001d00}
ProcessId: 3732
QueryName: www.powershellgallery.com
QueryStatus: 9701
QueryResults: -
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
58,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:24:54.209
ProcessGuid: {ca24abc9-d62c-66c3-3900-000000001d00}
ProcessId: 2796
QueryName: wpad
QueryStatus: 1460
QueryResults: -
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\LOCAL SERVICE"
59,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:30:38.984
ProcessGuid: {ca24abc9-e37d-66c3-f404-000000001d00}
ProcessId: 10840
QueryName: MY-CAL-WIN10
QueryStatus: 0
QueryResults: fe80::e780:23dd:6c8c:c7a8;fe80::3a82:bcc3:184c:5cc2;::ffff:169.254.132.157;::ffff:172.16.26.234;
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\NETWORK SERVICE"
60,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:31:38.785
ProcessGuid: {ca24abc9-e3ea-66c3-3e06-000000001d00}
ProcessId: 10992
QueryName: github.com
QueryStatus: 9701
QueryResults: -
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
61,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:31:43.092
ProcessGuid: {ca24abc9-e3ee-66c3-4606-000000001d00}
ProcessId: 9968
QueryName: support.content.office.net
QueryStatus: 9701
QueryResults: -
Image: C:\Program Files (x86)\Microsoft Office\root\Office16\WINWORD.EXE
User: MY-CALDERA\johnny.douche"
62,MY-CAL-WIN10.my-caldera.local,22,"Dns query:
RuleName: -
UtcTime: 2024-08-20 00:33:28.160
ProcessGuid: {ca24abc9-e454-66c3-a306-000000001d00}
ProcessId: 6004
QueryName: www.powershellgallery.com
QueryStatus: 9701
QueryResults: -
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: MY-CALDERA\johnny.douche"
