computer_name,event_id,Image,SourceIp,SourceHostname,SourcePort,User,DestinationIp,DestinationHostname,DestinationPort
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.221,MY-CAL-WIN11,51392,NT AUTHORITY\NETWORK SERVICE,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64840,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58749,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55996,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62460,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,65083,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64399,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51046,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58248,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56718,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55840,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51084,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58901,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54712,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,49201,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64064,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59495,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56183,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55838,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57274,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57946,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50179,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50294,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59860,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,61577,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50539,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55051,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56461,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51785,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57359,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,138,NT AUTHORITY\SYSTEM,172.16.26.20,TOR-LAB-NAS-01,138
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,52526,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56749,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,224.0.0.252,-,5355,NT AUTHORITY\NETWORK SERVICE,172.16.26.165,-,51278
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,52630,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58947,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,53711
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54704,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64679,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51448,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60797,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,65530,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,65033
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,52424,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54814,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59656,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\orbit\orbit.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51655,NT AUTHORITY\SYSTEM,3.97.4.86,ec2-3-97-4-86.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.216,ep-win11-01.yyz.elevatedprompt.local,58947
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60430,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54315,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57305,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.221,MY-CAL-win11.yyz.elevatedprompt.local,56205,-,172.16.26.234,MY-CAL-WIN10.my-caldera.local,7680
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56270,-,20.190.190.132,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Orbit\bin\orbit\orbit.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56267,NT AUTHORITY\SYSTEM,3.97.4.86,ec2-3-97-4-86.ca-central-1.compute.amazonaws.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,224.0.0.252,-,5355,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,57254
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56268,-,20.190.190.132,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59914,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56269,-,20.190.190.132,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62463,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56345,NT AUTHORITY\SYSTEM,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56346,NT AUTHORITY\SYSTEM,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56347,-,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56348,-,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56282,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57438,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54716,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,123,NT AUTHORITY\LOCAL SERVICE,172.16.26.226,-,123
MY-CAL-WIN10.my-caldera.local,3,System,172.16.26.255,-,137,NT AUTHORITY\SYSTEM,172.16.26.216,ep-win11-01.yyz.elevatedprompt.local,137
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,61177,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50369,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64554,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64275,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,59608,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56444,NT AUTHORITY\SYSTEM,172.16.26.226,-,49671
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64057,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64058,NT AUTHORITY\SYSTEM,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56443,NT AUTHORITY\SYSTEM,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.150,-,1900
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57927,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55988,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57825,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56428,NT AUTHORITY\SYSTEM,13.95.31.18,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58155,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,53299
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51889,MY-CAL-WIN10\Johnny Douche,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,49523,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55066,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56245,MY-CAL-WIN10\Johnny Douche,13.107.6.158,bingforbusiness.com,443
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56869,MY-CAL-WIN10\Johnny Douche,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55004,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,55004,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58338,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,60083,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,52205,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57548,MY-CAL-WIN10\Johnny Douche,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56457,-,20.190.190.130,-,443
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56456,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,61154,MY-CAL-WIN10\Johnny Douche,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56455,-,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56453,-,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56452,-,20.190.190.130,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,54724,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56454,-,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64073,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51029,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,49417,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56571,NT AUTHORITY\SYSTEM,152.195.19.97,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,63928,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56572,-,13.74.138.55,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57488,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,57358,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,58531,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56822,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62173,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56575,-,152.195.19.97,-,80
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,64677
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,50185,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62332,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,51869,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\BackgroundTaskHost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56254,MY-CALDERA\johnny.douche,172.16.26.226,-,49666
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\BackgroundTaskHost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56255,MY-CALDERA\johnny.douche,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\BackgroundTaskHost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56256,MY-CALDERA\johnny.douche,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\BackgroundTaskHost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56257,MY-CALDERA\johnny.douche,20.190.190.132,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,62772,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,<unknown process>,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56252,-,20.190.190.132,-,443
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,49831,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\BackgroundTaskHost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56253,MY-CALDERA\johnny.douche,172.16.26.226,-,135
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64220,NT AUTHORITY\NETWORK SERVICE,172.16.26.226,-,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,64220,NT AUTHORITY\NETWORK SERVICE,1.1.1.1,one.one.one.one,53
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\svchost.exe,239.255.255.250,-,1900,NT AUTHORITY\LOCAL SERVICE,172.16.26.232,EP-W10-REDPILL,52423
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56273,NT AUTHORITY\SYSTEM,172.16.26.226,-,389
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56274,NT AUTHORITY\SYSTEM,172.16.26.226,-,88
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56275,NT AUTHORITY\SYSTEM,172.16.26.226,-,88
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56276,NT AUTHORITY\SYSTEM,172.16.26.226,-,88
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\System32\lsass.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56277,NT AUTHORITY\SYSTEM,172.16.26.226,-,88
MY-CAL-WIN10.my-caldera.local,3,C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe,172.16.26.234,MY-CAL-WIN10.my-caldera.local,56278,NT AUTHORITY\SYSTEM,172.16.26.226,-,389
